panel,umap1,umap2,cluster,label,cohort,cell_type,n_cells,n_cluster,n_type,expected,ratio_obs_over_exp,log2_enrichment,hypergeom_p,note,is_cand,setting,n_patients,ARI,AMI,NMI,purity_weighted,purity_balanced,ARI_boot_lo,ARI_boot_hi,AMI_boot_lo,AMI_boot_hi,NMI_boot_lo,NMI_boot_hi,purity_weighted_boot_lo,purity_weighted_boot_hi,purity_balanced_boot_lo,purity_balanced_boot_hi,bootstrap,patient_id,n_cand,n_oth,med_cand,med_oth,diff,arm,Ki67,CD31
A,3.7000928,10.852093,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.084053,9.713067,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9651582,7.140763,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.6757128,4.779323,13.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.6224394,2.7927978,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.229089,6.5492034,16.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.2871249,6.213045,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7359283,8.912511,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.3571467,10.730814,8.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.59156275,5.2848334,14.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.9409674,10.302528,3.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.389254,8.668206,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.4464412,6.758506,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5647442,8.4903145,6.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.7780113,8.868437,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.538316,4.7753477,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.87933064,4.0521855,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.12850133,5.7211885,14.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.195665,5.722917,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.811474,5.1695495,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.8435953,3.1990514,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.8003783,8.649794,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.7816565,8.537295,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5410013,4.4081364,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.47950372,8.268858,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.9373412,7.668199,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.0829792,9.908624,3.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3726165,4.355402,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.2879667,5.200163,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.997817,9.792272,6.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.0495855,5.1255426,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.8064868,5.146421,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-2.1148157,7.3397465,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.7933106,10.061368,8.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3969092,4.4299517,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.9726357,2.1231074,17.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.016198,8.293755,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.93781936,6.8092775,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.1612015,4.9726014,11.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.003515762,3.647432,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.2419701,6.148881,14.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.090182774,6.5907974,14.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.7074356,6.1793265,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7989404,10.8787365,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4925265,8.008806,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.703584,6.4188304,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.785886,7.2039695,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9837627,9.775416,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.324735,8.905004,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.1874375,9.801836,8.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.379499,5.03498,18.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.185993,5.420012,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.6298398,7.5315948,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.2401536,10.621582,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.328145,4.1416306,9.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.8971083,10.092576,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.9582295,10.678879,8.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.0995603,4.39901,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.7971673,8.262765,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.45365298,8.894489,12.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.522854,7.3211517,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.8944266,5.9782495,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.8514304,9.772887,8.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.296764,6.6672416,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.8816733,6.6253586,16.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.7687764,8.41655,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.99498725,8.366367,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.0429044,2.063649,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.0201745,8.497764,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.1215148,2.738834,9.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.27765384,9.161474,3.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.2060122,10.283319,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.004523,7.7748995,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.03349488,7.506112,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.793063,1.777277,17.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6844153,9.436846,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.303092,7.9802575,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.6717584,7.7057853,6.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.48699,8.62103,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.4005218,9.594102,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.8760133,3.7169173,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.048475485,3.848816,9.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.18013005,9.124424,15.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.419558,5.021589,17.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.993282,5.6324573,9.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.5158095,5.80645,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.6202831,8.762771,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.099394,3.9050355,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3830578,10.616502,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7402225,6.531578,13.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.28483,3.5820868,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.5970763,7.676336,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.987327,2.967334,17.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.0127845,8.987072,6.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,10.097589,6.2537947,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.5437409,7.009548,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5558133,5.6711693,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.620696,9.554537,15.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.0298147,7.449651,13.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.3540616,4.9127665,9.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.8684553,3.60388,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.7952304,8.510169,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9797533,9.012604,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.9718685,6.5599666,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.34176335,8.705672,6.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.1865728,8.773401,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.8758073,6.224278,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.2096753,2.3003716,9.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.008104,9.228053,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.103987,3.9597602,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.9249496,11.041756,8.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.1101308,9.718838,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.57768404,6.8873644,13.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.835757,5.2249336,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.689199,10.048413,8.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.200287,1.4136533,17.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.4452124,9.897107,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.1122673,5.6800413,13.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.1392721,3.6772132,9.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.94748044,6.132742,13.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.558694,3.788026,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.3950559,7.9077053,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.6077089,7.3673277,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9000382,4.274101,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.6801584,6.432737,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.1273365,8.91474,16.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.332533,7.1390505,11.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.2483647,8.869821,3.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.2828126,9.177608,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.2036033,4.248918,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.6275499,2.9371672,9.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.5324886,2.7514205,17.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3145647,8.780611,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.2516775,8.383119,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.7620072,8.509063,6.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6870048,10.768788,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.261271,4.6923733,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.1354184,8.252384,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.1203887,10.872832,4.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.1727748,8.564633,8.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.480593,5.844614,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.7236867,7.988851,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.2865744,6.0989504,2.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.5894926,7.4973435,6.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.5823549,6.1613965,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,10.151589,6.192107,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5168886,10.363553,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.9638858,8.772387,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.9546114,7.9087296,3.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.9097624,11.223803,8.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.1700196,4.4131265,7.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.4209385,7.504964,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.2196066,2.4604208,17.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.996482,10.002076,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.3113575,8.290022,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.8971518,6.094105,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.905911,4.8178663,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.38538,6.27926,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.1740518,4.655513,0.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.8394635,9.447614,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.2941217,10.050485,8.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.243292,8.24045,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.1525064,5.5091047,13.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.0887582,4.579204,7.0,B cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.843626,5.9228997,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.364958,2.982248,9.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.5501423,5.5406094,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.198931,6.3125477,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.2392435,7.675067,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.265347,5.237713,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.663936,6.5685806,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.2318814,3.147902,17.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.5396352,3.0300317,7.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.1460712,4.6556463,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.656614,8.2555895,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.191052,7.7011333,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.364537,8.729416,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7777421,11.195145,4.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.35248,5.319723,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,10.340796,6.107745,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.6958284,5.677406,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.50147,4.7407465,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.632563,5.657638,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.5230231,1.9753654,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.123164,8.876932,6.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,6.3027043,8.576678,15.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.6624455,4.2467027,7.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.848283,3.7244325,7.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.7263184,4.749212,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.8753047,5.540366,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.426154,6.5414615,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.5372843,7.098032,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.420699,10.609862,8.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.107734494,8.832692,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.4914985,8.457694,19.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,10.582011,6.225055,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.320906,9.416917,3.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,9.6351,5.5646486,10.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.3377545,3.4084733,0.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.9942571,5.979816,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1.4667807,8.176873,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.44611478,8.740012,3.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.424321,10.003413,15.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.5040545,5.9756584,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.9718187,8.925947,6.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.94436634,8.267017,12.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.9475548,7.479486,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.3915584,7.1161275,16.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.2264943,2.4811509,17.0,CD8 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.58472013,4.8525534,5.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.5534816,8.005898,16.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,5.5366793,12.073722,18.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.1257548,9.5470085,6.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.35440028,4.9734626,5.0,Myeloid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6972456,2.073653,17.0,CD4 T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,3.191404,10.825379,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,4.130067,7.7152667,16.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,0.80685323,3.692133,0.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.0236328,7.7283134,13.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,1.5784259,9.002135,3.0,Fibroblasts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,-0.15008757,6.0268407,13.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8.768266,6.306866,1.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,2.6733873,11.346749,4.0,Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,7.823043,8.421346,11.0,Tumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
