umap1,umap2,cluster,label
3.5801082,7.040602,16,CD4 T cells
9.374954,7.5115614,11,Tumor
-0.79553384,4.3656607,5,Myeloid
8.73207,5.274536,10,Tumor
-1.6438218,6.9810348,2,Vessel
6.188249,5.92328,9,Tumor
7.7814364,9.1082,19,Tumor
3.7327173,4.3692846,18,CD8 T cells
6.6927514,6.334203,13,Tumor
8.300672,8.374091,19,Tumor
3.311301,10.46244,4,Fibroblasts
1.8586293,7.66202,6,Vessel
2.3878527,11.120275,4,Tumor
1.4694369,2.7012331,9,CD4 T cells
2.43833,7.1221414,13,Myeloid
0.96489435,9.391323,3,Fibroblasts
3.859426,4.199109,7,CD8 T cells
0.98330796,6.3566713,13,Myeloid
-1.2664167,3.9347315,5,Tumor
-0.9000319,7.021165,2,Vessel
0.806393,3.9041119,0,CD4 T cells
8.314512,6.7582746,1,Tumor
2.9693282,6.3223114,13,CD4 T cells
0.5498718,6.171801,13,Vessel
7.2525663,5.2183294,1,CD8 T cells
9.144768,5.160156,10,Tumor
0.37312034,8.028124,3,CD4 T cells
-0.95171064,3.792978,5,Myeloid
3.6426122,8.701839,6,other
3.2920144,10.602073,4,Fibroblasts
3.667827,3.3793604,7,CD4 T cells
-0.68161565,6.7994223,2,Vessel
0.3750202,4.9378576,13,CD4 T cells
2.9011223,4.9999247,7,CD8 T cells
9.1948,8.288292,11,Tumor
-1.3539771,3.8882902,5,Myeloid
3.1027093,8.706865,6,Fibroblasts
8.356801,8.358213,19,Tumor
3.1719058,9.478788,6,Vessel
9.407637,7.952532,11,Tumor
4.4996753,11.388453,4,other
2.8162649,3.412278,7,CD8 T cells
3.000333,6.6674123,6,Fibroblasts
0.44076717,5.2641354,14,Tumor
3.3451014,10.150805,4,other
1.7568905,3.3054607,0,Vessel
4.0509114,9.500938,6,other
3.8883302,8.281682,16,other
-1.9435782,7.2761474,2,Vessel
5.9280643,7.852379,6,Tumor
9.90033,7.899788,11,Tumor
3.179503,4.2957196,7,CD8 T cells
9.745881,5.781501,1,Tumor
1.7671878,3.6617906,5,Vessel
5.848656,9.310148,11,Vessel
7.172184,10.648621,8,Tumor
2.1759515,3.513814,7,CD8 T cells
3.4321845,6.8271446,16,other
9.985468,6.315889,10,Tumor
3.9263325,7.65302,16,CD4 T cells
8.4103365,8.910174,11,Tumor
7.523391,8.161886,19,Tumor
3.4272134,3.6745667,7,CD4 T cells
2.2012188,9.194327,3,Fibroblasts
4.2298775,7.8952193,16,other
7.2010818,4.8230543,0,CD8 T cells
-2.101891,7.3345656,2,Vessel
1.7743034,1.934941,17,CD8 T cells
7.1334734,7.9663377,1,Tumor
6.798856,5.596579,1,CD8 T cells
1.9494075,8.8652525,16,CD4 T cells
8.123349,8.559474,11,Tumor
8.523212,7.9952655,19,Tumor
7.8616123,9.1627655,19,Tumor
6.743587,6.0530176,13,Tumor
3.3357944,7.9555097,16,Fibroblasts
2.439989,8.816256,3,Fibroblasts
2.4441826,5.1943345,7,CD4 T cells
1.4658402,5.4896493,14,CD4 T cells
5.662226,7.8588967,18,Tumor
1.3679765,6.3691173,9,Vessel
2.352705,7.022769,6,Fibroblasts
1.2051396,7.7505546,6,Vessel
-0.9315687,7.22692,2,Vessel
5.3357387,10.977506,8,other
2.0898154,2.1731477,17,CD8 T cells
-0.08008027,6.338389,2,Vessel
8.1048975,6.8297334,1,Tumor
0.1526567,8.898062,3,Vessel
1.426879,6.610817,13,CD4 T cells
2.0189455,7.2527122,13,Myeloid
8.188515,7.4819503,19,Tumor
8.424258,7.626897,10,Tumor
-0.67306864,5.698787,2,Myeloid
2.178431,4.675096,18,CD4 T cells
8.791977,5.123408,10,Tumor
4.561722,6.085981,16,CD8 T cells
2.6371868,7.339677,16,CD4 T cells
-0.02447603,9.548469,15,Vessel
0.77809316,2.7284527,9,Myeloid
3.063735,6.3350625,13,B cells
2.372374,9.568374,4,Fibroblasts
2.5215168,9.836581,4,Fibroblasts
-0.5787555,8.441241,12,Vessel
3.4389355,3.4684873,7,CD8 T cells
9.170869,6.540851,10,Tumor
2.4376757,3.1565697,0,B cells
-0.26637676,8.255535,12,Vessel
0.5935516,5.429646,13,CD4 T cells
2.6609344,10.220489,4,Vessel
-1.1027966,7.3771677,2,Vessel
2.6398706,7.3389497,6,Fibroblasts
2.4148564,7.1538715,6,Fibroblasts
2.1641455,9.708672,4,Fibroblasts
4.464523,6.704954,16,CD8 T cells
2.6754057,2.99165,17,CD8 T cells
8.465956,5.497939,1,Tumor
1.5628568,5.4994884,9,CD4 T cells
1.549539,5.5215316,9,Myeloid
3.3263228,9.089891,4,Fibroblasts
2.1899614,8.009684,18,CD4 T cells
0.11445706,4.122341,0,Vessel
1.016184,3.938957,0,Vessel
-0.6112652,4.511334,5,Myeloid
0.014516561,4.6023936,14,Myeloid
1.273278,6.8108106,13,CD4 T cells
0.04540768,8.594911,12,Fibroblasts
5.655415,11.109271,18,Fibroblasts
7.3048825,8.502062,19,Tumor
4.8509526,7.0587873,11,Vessel
2.6081045,5.8003807,13,Myeloid
7.4597816,7.3010135,1,Tumor
8.136161,8.127632,11,Tumor
0.5380582,4.9178467,2,Vessel
7.124619,5.66403,9,Tumor
-0.9539301,4.5571017,5,Myeloid
3.2759137,10.223117,4,Vessel
2.7985966,4.834258,7,CD8 T cells
4.208358,8.739698,6,other
3.4785204,2.6713371,17,CD4 T cells
7.587173,4.9309464,17,Tumor
3.1430554,5.04999,7,CD4 T cells
4.3564305,11.015801,8,Fibroblasts
3.8114142,7.5098767,16,Fibroblasts
3.9676304,5.07662,7,other
2.044451,6.7338257,13,other
1.4829386,3.8962388,9,Vessel
8.08427,8.296638,19,Tumor
2.406465,8.055922,13,CD4 T cells
1.4433318,4.0232506,0,Vessel
1.8892722,6.4344287,13,CD4 T cells
-0.61111766,8.47782,12,Vessel
4.134542,4.511579,7,CD8 T cells
9.114857,5.041136,10,Tumor
5.2462697,7.452765,1,Vessel
4.097944,8.708613,6,Fibroblasts
2.7051542,2.3145144,17,CD4 T cells
3.099683,10.13421,4,Fibroblasts
-1.5063771,7.1406927,2,Vessel
2.4935048,2.8745391,17,CD8 T cells
1.7655606,9.968426,3,Tumor
1.8637693,10.174632,4,Vessel
3.3839986,7.690645,6,Vessel
8.590598,7.9814644,19,Tumor
-1.3747866,5.581652,2,Vessel
2.0445156,7.8734736,6,Fibroblasts
1.2758396,7.4106994,11,Vessel
-1.4946309,7.691272,12,Vessel
7.393688,7.993927,11,Tumor
10.043865,6.151105,10,Tumor
3.623002,8.594185,6,other
-1.372947,6.7299013,2,Vessel
8.558152,7.5479426,11,Tumor
-0.6157169,8.120455,12,Vessel
6.8759584,7.1700006,11,Tumor
-0.56925184,9.351137,12,Vessel
7.126053,6.038384,7,Tumor
1.3494189,3.0405674,0,B cells
2.859263,2.5693939,17,CD4 T cells
1.1993854,6.99691,13,Vessel
0.9745312,7.165266,11,Vessel
2.9818904,10.696085,4,Fibroblasts
7.7727885,4.8390284,17,Tumor
4.4603467,5.080532,18,CD8 T cells
4.2844424,3.9772031,18,CD8 T cells
0.08904309,7.272668,2,Vessel
-1.2344948,8.352769,12,Vessel
2.4816265,8.268895,16,CD4 T cells
-0.24954423,3.6259296,5,Myeloid
8.278691,5.437234,1,CD8 T cells
1.1229792,8.090905,6,Vessel
1.3642019,6.6361456,11,Vessel
2.9921396,8.865693,6,Fibroblasts
9.250812,6.926617,10,Tumor
-0.07720413,5.7131577,14,Myeloid
3.7885847,7.9848413,16,Fibroblasts
3.8703997,6.3330593,16,CD4 T cells
4.9693065,10.330332,15,other
-0.659836,7.1265945,2,Vessel
8.720617,8.666626,11,Tumor
9.941471,6.4596295,10,Tumor
2.70061,4.9476085,13,CD4 T cells
1.6739937,9.7347145,3,Tumor
2.2867365,2.5041523,17,CD4 T cells
5.561986,9.35397,15,Tumor
-1.1856599,8.700985,12,Vessel
3.1594143,7.8746133,16,Vessel
2.460754,8.04005,6,Myeloid
7.373329,7.787079,11,Tumor
0.91381645,4.862291,9,Vessel
2.380175,6.169629,13,CD4 T cells
6.2788577,9.649553,15,Tumor
8.523969,4.802751,10,Tumor
6.2469287,9.314328,15,Tumor
1.4671056,6.573159,13,Vessel
1.4084629,3.461255,9,Myeloid
3.613396,6.3958597,16,Myeloid
3.300011,8.951766,6,other
-0.91294223,4.3881235,5,CD4 T cells
7.0244937,9.07609,15,Tumor
2.6189911,6.6600385,13,Myeloid
7.653377,8.519355,19,Tumor
-1.0460415,7.3889027,12,Vessel
1.8109443,7.2546015,6,Vessel
3.6476505,8.420427,6,other
8.467766,7.866788,10,Tumor
0.83853537,9.251488,3,Vessel
6.066048,7.2424564,19,Tumor
1.9385015,3.6926317,0,Vessel
7.711835,9.272194,19,Tumor
1.7435544,3.205596,9,Tumor
6.2423806,8.836988,15,Tumor
4.2258067,4.761529,7,CD4 T cells
1.230105,3.7674773,9,Tumor
3.8595836,8.033953,16,Fibroblasts
-0.79645276,4.69106,14,Myeloid
2.7262006,8.178353,6,Fibroblasts
4.013177,7.3889475,18,CD4 T cells
1.7231474,7.2359886,13,CD4 T cells
6.966118,4.9559865,18,CD8 T cells
3.0568287,7.621124,13,other
1.3330908,5.004263,0,Vessel
2.9921367,4.2947493,7,Myeloid
9.165034,7.8652744,11,Tumor
1.8887166,10.040401,3,Vessel
1.1808735,7.335013,14,Tumor
-1.1659737,6.6751366,2,Vessel
-1.2428265,6.945559,2,Vessel
5.257225,9.118908,4,Tumor
2.3476532,8.066385,6,other
4.4662232,8.483637,6,Tumor
-0.8241048,7.781365,12,Vessel
1.110268,7.216373,11,Vessel
4.2913704,4.578759,7,CD8 T cells
7.655532,7.4325714,1,Tumor
-0.6487187,9.148262,12,Vessel
7.264996,7.6019287,19,Tumor
-1.9496392,7.547644,12,Vessel
9.485328,5.844579,10,Tumor
3.4378505,4.9945416,7,CD4 T cells
4.482162,6.1934834,16,CD8 T cells
2.025085,8.770639,6,Fibroblasts
6.294288,9.282099,15,Tumor
-0.6655479,3.6977057,5,Myeloid
8.621192,7.0880833,10,Vessel
4.3240666,11.139345,8,Tumor
1.8678309,5.8692193,13,Fibroblasts
-1.2166969,8.493686,12,Vessel
1.9556563,9.69908,3,Vessel
0.36923733,6.2065763,13,CD4 T cells
0.9446009,4.42013,5,Myeloid
-0.9991732,7.8600554,12,Vessel
3.0604296,10.874543,4,Fibroblasts
9.266232,6.825411,10,Tumor
9.52264,6.7379208,10,Tumor
4.1001377,6.170613,16,Fibroblasts
9.53961,6.5858912,10,Tumor
2.792206,8.059895,16,Fibroblasts
2.066879,10.43021,4,Fibroblasts
8.966926,8.073355,11,Tumor
3.322982,7.184752,16,CD4 T cells
-1.8351924,6.873883,2,Vessel
2.4346685,10.73271,4,Fibroblasts
7.604982,7.4550095,19,Tumor
-1.7885777,8.054844,12,Vessel
4.1372514,7.1776586,16,other
7.971642,7.517928,1,Tumor
3.3079088,7.116189,16,other
3.6893578,4.113063,7,CD4 T cells
6.222316,6.634271,1,Tumor
9.951475,6.733238,10,Tumor
2.6896389,8.057213,6,Fibroblasts
3.4366786,6.449248,13,CD4 T cells
9.3335,6.8144183,10,Tumor
2.1705437,8.353252,18,Tumor
3.2122695,2.7264183,17,CD4 T cells
-0.34294048,8.245621,12,Vessel
2.298477,8.342689,6,CD4 T cells
3.9613733,8.157578,6,other
3.5406053,10.290435,4,Fibroblasts
0.8492105,3.972669,0,Myeloid
2.8548198,8.0405,6,Fibroblasts
-0.89647245,5.757821,14,Vessel
0.6225844,2.6904008,9,B cells
2.544135,10.8268385,4,Fibroblasts
7.8922505,7.1870136,11,Tumor
2.3577812,2.6040905,17,CD8 T cells
-0.16283646,5.848182,14,CD4 T cells
2.242004,10.768668,4,other
1.5662727,2.0427132,17,CD4 T cells
5.2090206,7.332269,11,Vessel
4.037212,7.1133857,16,other
3.633441,8.059497,6,Fibroblasts
1.4454788,7.025465,14,Myeloid
3.7883074,11.682351,4,Tumor
3.1571715,7.1798186,6,other
0.29367933,5.33292,14,Myeloid
3.949513,7.1796575,16,CD4 T cells
3.0228186,8.389748,16,Fibroblasts
2.6964202,6.6240745,13,Vessel
-1.005872,7.141786,2,Vessel
7.823704,7.7301164,1,Tumor
1.5102597,3.3182275,0,Vessel
3.7616227,10.320443,4,CD4 T cells
6.805856,4.977888,7,CD8 T cells
8.060152,6.8404927,1,Tumor
4.2840896,8.758252,6,other
9.445645,5.698682,10,Tumor
3.7199993,6.4670625,16,CD8 T cells
4.1915145,6.925973,16,CD4 T cells
8.928366,8.2069845,11,Tumor
1.8185523,4.3489847,9,CD4 T cells
4.0635486,3.8709104,7,CD8 T cells
6.3994684,7.0884295,11,Myeloid
2.2464952,7.8152084,6,Tumor
2.6802394,9.925924,4,Fibroblasts
2.5733876,3.4827151,2,Vessel
0.8771566,6.9981613,14,Fibroblasts
2.094112,3.3470552,0,B cells
5.2914515,7.126165,11,Vessel
3.716474,3.609335,7,CD8 T cells
-1.1677041,8.539101,12,Vessel
-1.8094122,8.054518,12,Vessel
3.988283,4.4347167,7,CD8 T cells
3.8185492,4.4374943,7,CD4 T cells
7.5335674,7.2886868,1,Tumor
2.8604164,9.621107,3,CD4 T cells
2.1304502,2.906222,17,Tumor
8.673751,7.384019,19,Tumor
3.0983398,10.653738,4,Fibroblasts
2.954269,5.561025,13,B cells
5.2907906,7.390821,11,Vessel
1.4257482,7.7502213,3,Fibroblasts
1.6247747,7.7396207,13,Myeloid
6.396746,8.468196,15,Tumor
1.6226294,6.2481284,13,Vessel
2.8043652,7.656853,6,other
-0.47123042,8.629847,12,Vessel
5.0283837,7.8101096,11,Vessel
1.5730976,9.051053,3,Vessel
-1.1487662,7.457011,2,Vessel
5.0384545,9.682473,15,Tumor
4.780492,9.083535,15,Tumor
8.97513,8.708153,19,Tumor
8.767815,8.466524,11,Tumor
7.5806093,6.7487783,1,Tumor
7.262187,4.6666584,17,CD8 T cells
0.21911891,7.766364,2,Myeloid
2.6113417,3.3055658,7,Myeloid
-0.69198924,4.1068807,5,CD4 T cells
2.4933753,9.834717,4,Fibroblasts
6.1075926,9.139541,15,Tumor
9.482086,6.7473063,10,Tumor
9.983876,6.916503,10,Tumor
-0.29951593,5.6877356,14,CD4 T cells
6.229786,5.5689697,7,Tumor
8.08771,8.273777,19,Tumor
3.8617213,7.460737,16,other
3.6230686,4.3943005,7,CD4 T cells
1.7214038,4.133851,9,Myeloid
-0.9563583,7.7838945,12,Vessel
4.3761,5.9614296,16,CD4 T cells
2.301139,9.534309,3,Vessel
3.7263055,6.6347694,16,other
2.7587774,8.975478,6,Fibroblasts
2.1772258,6.4220686,13,Fibroblasts
3.5911932,4.626312,7,other
7.8933196,9.18833,11,Tumor
1.758562,7.670527,6,Vessel
5.148384,8.593569,15,Fibroblasts
2.5818791,11.53318,4,Fibroblasts
3.7348938,6.581177,16,CD4 T cells
2.962076,3.1114373,7,B cells
-1.1816804,3.8139784,5,Myeloid
2.3867176,3.7404594,0,B cells
2.7170703,10.222195,4,Fibroblasts
0.90813446,4.9301577,0,Vessel
1.3106972,5.518206,9,CD4 T cells
2.8112786,6.1825476,18,CD8 T cells
3.0721676,9.692287,6,Fibroblasts
8.965657,6.539994,1,Tumor
1.2810843,2.8506837,0,Vessel
7.109719,5.9855447,11,Tumor
7.6104093,8.64504,19,Tumor
0.9870097,5.945622,13,Vessel
4.0155225,4.5961475,7,CD4 T cells
9.314018,6.365292,10,Tumor
4.2882133,6.6136303,16,CD8 T cells
4.345901,6.7037134,16,CD8 T cells
1.7693526,6.831713,13,Myeloid
3.5881486,7.695245,16,CD8 T cells
3.1138024,9.3782015,6,other
9.325064,5.771084,1,Tumor
7.9990115,8.830242,19,Tumor
-0.87238246,3.7638505,5,Myeloid
-0.43315554,9.410974,12,Vessel
2.2075627,1.7374473,17,CD8 T cells
2.6214833,10.765811,4,Fibroblasts
5.872081,10.916554,18,Myeloid
3.4271529,10.667874,4,Vessel
9.097627,6.156749,1,Tumor
0.6664257,4.774491,0,Vessel
9.158981,7.5211053,11,Tumor
2.3833828,7.2841067,13,Myeloid
3.3793347,3.5512722,7,CD4 T cells
-0.4911662,8.926707,12,Vessel
7.4709134,6.743084,1,Tumor
6.9131603,7.331362,11,Tumor
3.4299066,7.1980453,16,Fibroblasts
5.1687083,11.659664,8,other
2.8087814,1.9545946,17,CD8 T cells
2.096548,7.206939,6,other
2.6043437,5.1474695,13,Myeloid
2.9032366,1.6648884,17,B cells
2.8735025,2.316042,17,CD4 T cells
3.9328334,6.836966,3,Tumor
9.16269,8.52649,11,Tumor
4.721826,11.176544,8,Fibroblasts
6.669173,9.924903,8,Tumor
1.934658,7.587658,6,other
3.5113008,10.388889,6,other
1.0796156,5.7866526,18,Myeloid
-0.6353849,3.624832,5,CD4 T cells
1.364723,5.2516394,13,Vessel
0.84575546,4.4315915,0,Vessel
0.12438391,4.394645,5,Vessel
2.899187,9.247823,4,other
2.2893307,9.477232,4,other
0.57668877,4.892775,13,Myeloid
10.088176,5.519342,10,Tumor
2.6064093,11.492562,4,other
1.5546182,4.608259,9,Myeloid
8.4856205,8.104016,11,Tumor
1.6486019,2.3237503,17,B cells
2.9456773,6.3858314,13,CD8 T cells
-1.6734605,7.3551207,2,Vessel
1.9623206,6.2185516,13,B cells
3.349975,7.148462,16,Fibroblasts
3.1704977,4.711361,7,other
8.287638,7.4046073,1,Tumor
3.2190847,6.183223,13,Fibroblasts
2.732469,6.443949,13,other
1.3816826,7.3597636,11,Fibroblasts
9.390153,5.5737815,10,Tumor
-1.6370606,7.9203897,12,other
2.5343983,6.2806797,13,Vessel
9.243957,7.6408577,11,Tumor
2.0538738,3.2411642,0,CD4 T cells
7.104466,8.338605,19,Tumor
3.2104526,11.022634,4,Fibroblasts
10.422352,6.066463,10,Tumor
-1.500404,7.33724,2,Vessel
1.664637,9.062075,3,Fibroblasts
1.9145468,8.242794,3,CD4 T cells
-1.0957438,7.1556883,2,Vessel
1.5181392,8.976661,6,Vessel
2.7524192,6.3748865,13,Myeloid
3.0423603,8.298805,6,other
4.667072,9.420112,6,other
0.49390802,3.40726,5,Myeloid
1.438559,8.774812,3,Vessel
1.0466157,5.427939,9,Myeloid
1.6444925,3.4324656,0,Myeloid
9.484075,6.1940107,1,Tumor
3.3311448,5.5677676,18,CD8 T cells
7.243553,5.676939,9,Tumor
2.613213,5.220338,0,CD4 T cells
3.3118935,10.320965,4,Fibroblasts
-0.7607945,7.1848984,2,Vessel
5.0949855,10.311334,18,other
2.4293208,4.975688,9,Myeloid
2.8719018,5.726766,13,Myeloid
9.508866,5.722634,10,Tumor
3.7748892,9.751023,4,Fibroblasts
1.995885,6.6641345,18,CD4 T cells
2.969593,10.110674,4,Fibroblasts
-0.03002443,6.8373637,2,Fibroblasts
-0.3079407,8.757104,12,Fibroblasts
2.3703492,4.7088504,9,CD4 T cells
7.2689633,4.7268863,17,CD8 T cells
-0.8695982,8.212615,12,Vessel
2.5086372,7.1091785,13,Myeloid
2.9839528,3.8677456,7,CD8 T cells
3.8621573,7.6598406,6,other
0.13251111,7.830902,12,Vessel
5.960902,9.4387665,15,Tumor
0.8062239,3.1981664,0,B cells
9.085699,6.0126367,1,Tumor
3.9509661,7.2840543,16,B cells
1.1803513,2.3571796,17,Myeloid
3.3786798,5.445435,13,CD8 T cells
1.535127,3.392031,0,B cells
1.9100711,2.5621943,17,B cells
0.2786185,4.189917,9,Myeloid
-1.1946892,7.1654077,2,Vessel
3.543976,8.211096,16,Myeloid
0.35773173,7.9034157,6,Fibroblasts
2.2371466,7.2893276,6,Fibroblasts
-1.1683933,7.9414525,12,Vessel
1.688018,9.324416,3,Fibroblasts
2.954501,3.0342004,17,B cells
2.0844223,10.421682,4,Tumor
3.0385146,10.250625,4,Fibroblasts
2.9066403,4.303292,7,CD4 T cells
6.8660984,10.028527,11,Tumor
1.3506544,3.2023542,9,Myeloid
2.7194598,7.974758,6,Fibroblasts
6.8409276,8.955889,19,Tumor
7.9256105,4.6487226,17,CD8 T cells
2.2048917,7.4121194,6,other
0.65349793,5.856936,0,Vessel
7.174491,6.7135644,1,Tumor
10.3294735,6.72477,10,Tumor
2.1335297,7.1340528,13,CD4 T cells
2.3967526,3.1094286,17,CD8 T cells
0.5337128,3.6503356,17,Vessel
1.0100323,4.127323,0,Vessel
1.0366269,9.473972,3,Vessel
3.4699745,3.4739351,7,CD4 T cells
3.447191,1.7176278,17,CD8 T cells
2.2647345,4.879287,9,Tumor
6.5183215,10.368238,18,Tumor
2.9784248,8.943916,6,CD4 T cells
4.7700977,8.646012,6,Tumor
6.2346835,9.31741,15,other
9.005777,6.012484,10,Tumor
7.3232203,6.3303447,11,Tumor
6.8179307,4.925872,17,Tumor
7.7687764,5.583508,9,Tumor
1.7762172,4.6347795,0,Vessel
2.2838254,3.9827921,9,Tumor
6.345732,9.584403,15,Tumor
9.486979,5.6631355,10,Tumor
0.46775532,5.42039,13,Myeloid
8.505589,5.7369447,10,Tumor
7.591962,6.2828975,1,Tumor
4.5277934,9.25717,18,CD8 T cells
2.9485676,5.094538,18,Fibroblasts
-0.20746088,9.612245,4,Vessel
7.7987733,7.7795677,1,Tumor
8.0505295,8.451992,19,Tumor
2.3000782,6.6715083,13,Myeloid
9.608764,5.76382,10,Tumor
1.9770031,8.225512,3,Fibroblasts
10.701358,6.627527,10,Tumor
5.640845,11.259106,8,Myeloid
-0.3403786,7.499417,2,Vessel
9.1898775,8.579952,1,Tumor
-1.1368023,5.1228943,5,Vessel
3.1401272,6.329615,16,CD4 T cells
8.754607,7.7720246,19,Tumor
6.1106777,6.346069,14,Tumor
1.9759713,9.290693,3,Fibroblasts
6.574758,8.471526,19,Tumor
8.18094,6.9582396,1,Tumor
6.5055723,9.423016,15,Tumor
-1.5889485,6.99583,2,Vessel
3.5357962,3.8104744,7,CD4 T cells
1.0899035,8.780844,6,other
6.5282536,8.346737,19,Tumor
2.7076824,10.4223385,4,Fibroblasts
-0.2892237,8.448901,12,Vessel
3.3822725,5.712789,16,Fibroblasts
7.8369265,6.2218866,1,CD8 T cells
0.759782,6.3531427,2,CD8 T cells
2.8032775,8.555587,15,CD4 T cells
7.499674,4.849804,17,Tumor
1.1514933,3.432929,9,Myeloid
3.0728223,6.708204,13,Tumor
-0.8157584,4.4774175,5,CD4 T cells
8.95514,7.0035505,10,Tumor
3.7558413,6.9190345,16,Fibroblasts
1.0245802,9.123796,3,Tumor
9.730947,5.5161433,10,Tumor
0.35632634,7.0794597,18,Vessel
-0.046110544,6.7127786,13,Vessel
2.1095386,10.491624,4,other
2.300954,6.6355886,13,Myeloid
8.041771,7.540161,11,Tumor
10.614764,6.531451,10,Tumor
1.7387214,5.42775,0,CD4 T cells
1.727166,7.356144,6,other
5.266102,9.100601,15,Tumor
1.4200901,3.750833,9,Myeloid
2.8698404,10.2419195,4,other
3.1030233,11.502896,4,Tumor
0.67449373,7.159199,3,Vessel
5.7634563,5.8748074,14,Tumor
6.682824,5.1375628,0,Vessel
0.07359251,8.625586,12,Vessel
1.6504661,8.842522,3,Fibroblasts
10.317659,6.639891,10,Tumor
4.1633983,7.4987535,16,CD8 T cells
4.444482,7.9190187,16,other
2.811084,3.780371,17,CD8 T cells
3.2130058,2.0950837,17,B cells
3.6227198,8.525382,6,other
3.700304,5.6937857,7,CD8 T cells
5.5758514,8.257766,6,Tumor
-1.4798975,5.1160965,5,Vessel
-1.0853837,4.3187037,5,Myeloid
7.9102745,8.763652,19,Tumor
2.3213158,5.6962814,13,B cells
3.538816,3.984142,7,CD4 T cells
1.0464686,7.464433,11,Vessel
1.9004855,6.604958,3,Vessel
6.4519663,6.8809104,19,Tumor
7.5497594,9.276056,19,Tumor
1.9210706,4.857251,13,CD4 T cells
4.288855,9.722879,15,other
3.2383168,7.9712615,16,Fibroblasts
10.63784,6.293382,10,Tumor
1.1714973,4.165324,0,Myeloid
2.2158942,7.344099,13,Myeloid
3.6834855,7.873808,6,other
9.216199,7.876007,11,Tumor
4.8935075,6.693898,18,CD8 T cells
6.1462016,8.378651,15,Tumor
3.3840957,10.08705,6,Vessel
4.824745,7.899012,11,Vessel
0.2584972,6.012058,14,Fibroblasts
2.9572513,6.58645,16,Fibroblasts
-0.7772861,3.9920223,5,Myeloid
4.0591345,7.719169,16,Fibroblasts
-0.4371322,6.081474,2,Vessel
4.192432,6.3831086,16,other
5.996761,7.4664087,15,Tumor
5.129257,7.0994744,13,Tumor
1.2041765,5.012823,0,CD4 T cells
2.109398,10.547498,4,Fibroblasts
4.353678,8.307555,6,other
9.767034,8.191881,11,Tumor
3.6385324,7.318603,16,CD4 T cells
3.1860209,1.6411543,17,CD4 T cells
9.552935,6.227092,10,Tumor
6.8419366,10.757544,8,Tumor
9.508863,8.046086,10,Tumor
8.303149,7.7924,19,Tumor
8.103541,8.769081,19,Tumor
3.3711,7.7130117,16,other
1.0867095,9.173767,3,Fibroblasts
-0.15469311,9.685907,4,Vessel
-0.9662832,3.6073499,5,Myeloid
1.6317644,2.302351,17,B cells
0.12857409,3.8567307,7,Myeloid
6.0582104,7.9311585,15,Tumor
1.4850681,6.2946343,14,Myeloid
4.805479,10.825575,4,Fibroblasts
3.4960785,5.557419,13,CD4 T cells
1.4090203,6.94568,3,CD4 T cells
6.633315,8.885353,15,Tumor
10.095006,7.3972597,10,Tumor
-0.38262898,8.921834,12,other
5.4147186,11.380261,8,Vessel
7.7897625,5.1000485,17,Tumor
1.330238,6.3220315,13,Myeloid
-0.4920449,4.2828507,5,Myeloid
-0.2869838,7.0482783,2,Vessel
7.1751513,5.5938582,7,Tumor
1.4941349,8.418406,4,Vessel
-0.49686566,9.349782,12,Vessel
3.8702283,6.2149816,13,other
2.2406576,5.4630175,13,CD8 T cells
3.2647111,9.919352,6,Fibroblasts
-0.048155382,4.0657444,5,Myeloid
8.13778,5.8032722,10,CD8 T cells
7.4880414,4.4392424,9,Myeloid
3.9980474,4.4596996,7,CD4 T cells
4.0975904,9.977376,15,Tumor
7.82583,8.774098,19,Tumor
-1.4846449,6.6117277,2,Vessel
2.3969736,11.053841,4,other
8.141303,5.6991735,1,Tumor
3.1203854,5.0781803,7,CD4 T cells
0.8710409,5.7633424,14,Myeloid
3.5253644,9.17033,6,Fibroblasts
9.706636,5.5475616,10,Tumor
2.5757236,8.354763,6,Fibroblasts
8.557659,5.186836,10,Tumor
1.2195954,8.595437,3,Vessel
2.272835,5.058239,0,Fibroblasts
1.2192707,7.1944475,13,Fibroblasts
3.0436819,1.7193626,17,B cells
1.7773069,4.7923408,9,Myeloid
3.823794,8.9090605,6,other
1.4358624,4.168463,0,Myeloid
6.7222424,5.663904,18,CD8 T cells
2.4842417,10.959436,4,other
1.8354815,2.3540823,17,CD8 T cells
6.600406,7.3950815,11,Tumor
5.4714193,11.223702,8,Fibroblasts
3.9141839,4.1178036,7,CD4 T cells
6.8808656,8.862961,15,Tumor
2.0276186,1.9195786,17,B cells
2.190998,9.182252,3,other
2.1323664,5.8300962,13,other
-0.24042507,8.876297,12,Vessel
9.0819645,6.799201,10,Tumor
3.5304747,9.729353,4,other
1.1857342,7.376235,14,Myeloid
8.97408,8.715057,11,Tumor
7.766044,6.616238,1,Tumor
4.302212,6.0158286,16,other
2.472127,5.7451544,13,Myeloid
2.58272,6.71593,13,Myeloid
-1.7480451,8.127862,12,Vessel
7.294506,9.358141,19,other
9.383059,7.7563124,11,Tumor
3.9859967,10.223775,8,other
2.2480364,8.479065,3,Fibroblasts
3.4769893,6.0134516,16,CD8 T cells
2.0713952,5.767815,13,CD8 T cells
7.7860956,6.0467873,1,Tumor
-0.09097842,9.771416,4,Vessel
8.14685,9.176464,19,Tumor
6.1159225,10.526155,8,Tumor
5.4880233,10.797745,8,Tumor
0.9117317,9.69319,3,Fibroblasts
